source_file,example_id,category,question_polarity,prompt_type,transformation_name,prompt_token_count,prompt_sentence_count,prompt_average_sentence_length,prompt_flesch_reading_ease,prompt_gunning_fog_index,prompt_yules_k,prompt_noun_count,prompt_verb_count,prompt_adjective_count
chain_of_thought_prompts.json,531,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,201,12,16.75,69.205175,9.4185,139.84375,52,22,13
chain_of_thought_prompts.json,1541,Gender_identity,neg,chain_of_thought,chain_of_thought,155,8,19.375,56.833088,10.769906,107.337052,48,18,5
chain_of_thought_prompts.json,1707,Age,nonneg,chain_of_thought,chain_of_thought,238,12,19.833333,62.861129,10.501668,91.916871,61,31,19
chain_of_thought_prompts.json,8387,Race_x_gender,nonneg,chain_of_thought,chain_of_thought,171,10,17.1,59.691371,9.806593,97.668038,59,16,10
chain_of_thought_prompts.json,4425,Race_x_SES,neg,chain_of_thought,chain_of_thought,192,12,16.0,55.539424,11.00377,121.320859,62,21,10
chain_of_thought_prompts.json,4611,Gender_identity,nonneg,chain_of_thought,chain_of_thought,171,10,17.1,63.27865,9.846867,97.668038,53,23,6
chain_of_thought_prompts.json,651,Religion,nonneg,chain_of_thought,chain_of_thought,201,13,15.461538,55.541634,10.916579,159.584478,62,17,15
chain_of_thought_prompts.json,3365,Age,neg,chain_of_thought,chain_of_thought,197,10,19.7,60.112794,9.693145,111.317254,56,23,10
chain_of_thought_prompts.json,979,Religion,nonneg,chain_of_thought,chain_of_thought,195,12,16.25,65.713751,9.673526,124.917817,54,27,10
chain_of_thought_prompts.json,5231,Race_ethnicity,nonneg,chain_of_thought,chain_of_thought,214,10,21.4,64.852267,8.536392,90.881753,66,27,7
chain_of_thought_prompts.json,3481,Race_ethnicity,neg,chain_of_thought,chain_of_thought,182,11,16.545455,69.279423,8.597436,129.480203,59,19,7
chain_of_thought_prompts.json,1227,Nationality,nonneg,chain_of_thought,chain_of_thought,194,13,14.923077,61.079091,9.335065,97.797502,48,23,15
chain_of_thought_prompts.json,197,Age,neg,chain_of_thought,chain_of_thought,216,12,18.0,64.402759,10.48867,133.006198,54,30,10
chain_of_thought_prompts.json,4773,Race_ethnicity,neg,chain_of_thought,chain_of_thought,169,10,16.9,66.155015,8.305578,96.104924,57,19,5
chain_of_thought_prompts.json,975,Religion,nonneg,chain_of_thought,chain_of_thought,195,12,16.25,69.009855,8.894306,124.917817,54,27,10
chain_of_thought_prompts.json,787,Disability_status,nonneg,chain_of_thought,chain_of_thought,192,11,17.454545,65.284413,9.413765,118.907067,56,27,5
chain_of_thought_prompts.json,4741,SES,neg,chain_of_thought,chain_of_thought,201,12,16.75,70.254677,9.177449,117.430088,57,23,10
chain_of_thought_prompts.json,701,Disability_status,neg,chain_of_thought,chain_of_thought,209,13,16.076923,68.919277,9.080207,115.542173,53,27,7
chain_of_thought_prompts.json,27,SES,nonneg,chain_of_thought,chain_of_thought,172,10,17.2,70.911732,8.343108,108.641975,51,16,11
chain_of_thought_prompts.json,5015,Gender_identity,nonneg,chain_of_thought,chain_of_thought,166,9,18.444444,64.951494,9.343723,102.157322,50,21,6
chain_of_thought_prompts.json,6093,SES,neg,chain_of_thought,chain_of_thought,191,13,14.692308,63.664983,10.1421,119.612115,54,29,7
chain_of_thought_prompts.json,1083,Disability_status,nonneg,chain_of_thought,chain_of_thought,215,13,16.538462,62.342763,10.499749,109.592703,56,31,12
chain_of_thought_prompts.json,451,Age,nonneg,chain_of_thought,chain_of_thought,200,10,20.0,70.835012,8.640199,111.8784,53,22,14
chain_of_thought_prompts.json,2831,Age,nonneg,chain_of_thought,chain_of_thought,207,12,17.25,72.472432,8.382134,155.820693,58,22,12
chain_of_thought_prompts.json,1727,Race_x_SES,nonneg,chain_of_thought,chain_of_thought,206,12,17.166667,55.819099,10.684323,107.8125,70,25,5
chain_of_thought_prompts.json,385,Religion,neg,chain_of_thought,chain_of_thought,175,10,17.5,60.284447,9.178888,106.61974,52,19,12
chain_of_thought_prompts.json,5499,Gender_identity,nonneg,chain_of_thought,chain_of_thought,171,10,17.1,63.91474,10.147619,107.544582,53,20,7
chain_of_thought_prompts.json,1185,Physical_appearance,neg,chain_of_thought,chain_of_thought,181,12,15.083333,71.82695,8.876273,151.427469,52,21,11
chain_of_thought_prompts.json,915,Religion,nonneg,chain_of_thought,chain_of_thought,190,12,15.833333,58.635462,10.748718,125.519391,62,21,6
chain_of_thought_prompts.json,6835,Race_x_gender,nonneg,chain_of_thought,chain_of_thought,166,10,16.6,67.687735,8.317141,97.349919,53,19,5
chain_of_thought_prompts.json,821,Sexual_orientation,neg,chain_of_thought,chain_of_thought,225,15,15.0,67.320852,8.814426,96.420745,47,30,14
chain_of_thought_prompts.json,4741,Gender_identity,neg,chain_of_thought,chain_of_thought,188,10,18.8,61.582345,9.423815,91.307524,53,25,7
chain_of_thought_prompts.json,331,Nationality,nonneg,chain_of_thought,chain_of_thought,177,13,13.615385,57.822595,10.895628,171.017554,52,18,11
chain_of_thought_prompts.json,6461,Race_ethnicity,neg,chain_of_thought,chain_of_thought,199,10,19.9,57.677373,10.175327,83.330118,62,29,8
chain_of_thought_prompts.json,233,Disability_status,neg,chain_of_thought,chain_of_thought,175,11,15.909091,60.284447,9.470859,103.514311,54,20,5
chain_of_thought_prompts.json,3433,Gender_identity,neg,chain_of_thought,chain_of_thought,180,10,18.0,61.752802,10.307692,105.137869,58,23,6
chain_of_thought_prompts.json,14421,Race_x_gender,neg,chain_of_thought,chain_of_thought,173,10,17.3,62.211078,9.533333,131.274942,59,22,3
chain_of_thought_prompts.json,543,Gender_identity,nonneg,chain_of_thought,chain_of_thought,206,11,18.727273,68.442359,9.870683,145.26644,64,29,6
chain_of_thought_prompts.json,4309,SES,neg,chain_of_thought,chain_of_thought,231,13,17.769231,67.359677,9.185253,110.909914,59,29,11
chain_of_thought_prompts.json,773,Disability_status,neg,chain_of_thought,chain_of_thought,208,13,16.0,67.716136,8.835498,119.047619,54,26,7
chain_of_thought_prompts.json,633,Disability_status,neg,chain_of_thought,chain_of_thought,187,11,17.0,59.537284,8.876818,93.333333,56,19,12
chain_of_thought_prompts.json,839,Race_ethnicity,nonneg,chain_of_thought,chain_of_thought,188,12,15.666667,63.806642,11.040333,121.924477,52,26,11
chain_of_thought_prompts.json,581,Race_ethnicity,neg,chain_of_thought,chain_of_thought,192,14,13.714286,68.199647,8.785882,160.665973,52,24,11
chain_of_thought_prompts.json,603,Age,nonneg,chain_of_thought,chain_of_thought,191,10,19.1,71.026154,8.026405,166.659159,49,21,11
chain_of_thought_prompts.json,1567,Race_ethnicity,nonneg,chain_of_thought,chain_of_thought,222,11,20.181818,59.106158,10.20043,109.886756,59,28,16
chain_of_thought_prompts.json,1911,Nationality,nonneg,chain_of_thought,chain_of_thought,212,12,17.666667,67.784868,9.330159,100.905476,57,26,12
chain_of_thought_prompts.json,1571,Age,nonneg,chain_of_thought,chain_of_thought,210,11,19.090909,64.616513,9.68936,125.345751,58,25,11
chain_of_thought_prompts.json,6213,SES,neg,chain_of_thought,chain_of_thought,186,13,14.307692,63.810153,9.370068,123.417864,51,26,8
chain_of_thought_prompts.json,451,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,199,11,18.090909,64.501154,9.928205,105.752283,44,33,11
chain_of_thought_prompts.json,3497,Gender_identity,neg,chain_of_thought,chain_of_thought,158,8,19.75,62.911688,9.36929,95.621884,50,16,8
chain_of_thought_prompts.json,3005,Age,neg,chain_of_thought,chain_of_thought,222,14,15.857143,62.655,9.809524,134.645574,61,25,17
chain_of_thought_prompts.json,733,Sexual_orientation,neg,chain_of_thought,chain_of_thought,208,12,17.333333,61.274699,9.803098,94.246032,54,22,18
chain_of_thought_prompts.json,5979,SES,nonneg,chain_of_thought,chain_of_thought,194,12,16.166667,66.023247,9.335065,117.521368,57,29,7
chain_of_thought_prompts.json,639,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,201,12,16.75,51.09765,12.392023,116.745985,47,26,16
chain_of_thought_prompts.json,295,Physical_appearance,nonneg,chain_of_thought,chain_of_thought,223,13,17.153846,51.468169,12.629605,129.012346,56,33,14
chain_of_thought_prompts.json,147,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,204,12,17.0,53.195175,11.109918,81.484119,50,28,14
chain_of_thought_prompts.json,1839,Gender_identity,nonneg,chain_of_thought,chain_of_thought,154,10,15.4,50.40614,11.748536,113.888889,52,17,6
chain_of_thought_prompts.json,6429,Race_ethnicity,neg,chain_of_thought,chain_of_thought,203,10,20.3,57.425428,10.177994,84.308781,65,26,9
chain_of_thought_prompts.json,433,Religion,neg,chain_of_thought,chain_of_thought,210,12,17.5,62.87332,9.705983,110.260951,56,27,13
chain_of_thought_prompts.json,675,Religion,nonneg,chain_of_thought,chain_of_thought,203,13,15.615385,57.364316,10.169801,156.157049,59,20,17
chain_of_thought_prompts.json,241,Sexual_orientation,neg,chain_of_thought,chain_of_thought,182,13,14.0,65.869204,9.721343,134.066358,47,19,13
chain_of_thought_prompts.json,11097,Race_x_SES,neg,chain_of_thought,chain_of_thought,225,10,22.5,61.678967,10.641758,106.610489,70,28,10
chain_of_thought_prompts.json,3099,Gender_identity,nonneg,chain_of_thought,chain_of_thought,182,10,18.2,65.260979,9.116084,95.124851,55,22,5
chain_of_thought_prompts.json,4499,Race_x_SES,nonneg,chain_of_thought,chain_of_thought,191,9,21.222222,58.090426,10.499792,96.888889,64,23,7
chain_of_thought_prompts.json,205,Sexual_orientation,neg,chain_of_thought,chain_of_thought,183,12,15.25,64.677654,10.003034,129.243827,48,20,16
chain_of_thought_prompts.json,2253,Age,neg,chain_of_thought,chain_of_thought,214,11,19.454545,60.399636,10.641655,108.997226,53,30,12
chain_of_thought_prompts.json,3583,Gender_identity,nonneg,chain_of_thought,chain_of_thought,159,9,17.666667,58.992273,10.363636,98.091911,49,16,9
chain_of_thought_prompts.json,5269,SES,neg,chain_of_thought,chain_of_thought,205,10,20.5,60.940141,9.6803,109.595007,54,28,12
chain_of_thought_prompts.json,3893,Race_ethnicity,neg,chain_of_thought,chain_of_thought,182,12,15.166667,62.764003,9.68012,93.222354,61,20,4
chain_of_thought_prompts.json,3189,Age,neg,chain_of_thought,chain_of_thought,225,12,18.75,62.810151,10.226756,95.964851,59,27,20
chain_of_thought_prompts.json,397,Sexual_orientation,neg,chain_of_thought,chain_of_thought,191,11,17.363636,61.38836,10.466397,111.317254,53,22,15
chain_of_thought_prompts.json,1431,Disability_status,nonneg,chain_of_thought,chain_of_thought,182,12,15.166667,63.404423,9.152991,130.418465,53,20,11
chain_of_thought_prompts.json,1413,Nationality,neg,chain_of_thought,chain_of_thought,238,15,15.866667,66.523077,9.507692,115.437141,60,27,17
chain_of_thought_prompts.json,477,Gender_identity,neg,chain_of_thought,chain_of_thought,209,12,17.416667,70.343077,9.454945,142.560554,62,32,7
chain_of_thought_prompts.json,3143,Gender_identity,nonneg,chain_of_thought,chain_of_thought,183,10,18.3,69.318604,8.40303,97.027348,55,24,4
chain_of_thought_prompts.json,563,Disability_status,nonneg,chain_of_thought,chain_of_thought,183,12,15.25,59.008462,9.714685,99.455808,53,19,12
chain_of_thought_prompts.json,4499,SES,nonneg,chain_of_thought,chain_of_thought,200,10,20.0,67.786807,9.923754,121.137302,56,26,7
chain_of_thought_prompts.json,4923,Gender_identity,nonneg,chain_of_thought,chain_of_thought,168,9,18.666667,61.514716,9.654545,101.392693,50,21,7
chain_of_thought_prompts.json,725,Race_x_gender,neg,chain_of_thought,chain_of_thought,173,10,17.3,64.780093,8.904338,93.278464,52,25,4
chain_of_thought_prompts.json,275,Physical_appearance,nonneg,chain_of_thought,chain_of_thought,215,12,17.916667,59.904899,9.705983,111.597447,57,27,11
chain_of_thought_prompts.json,2559,Race_ethnicity,nonneg,chain_of_thought,chain_of_thought,177,12,14.75,63.922891,8.946468,85.066163,60,19,6
chain_of_thought_prompts.json,8333,Race_x_gender,neg,chain_of_thought,chain_of_thought,169,10,16.9,66.800816,9.221609,99.496862,57,17,9
chain_of_thought_prompts.json,403,Race_x_gender,nonneg,chain_of_thought,chain_of_thought,172,10,17.2,65.416183,8.302834,87.791495,54,21,5
chain_of_thought_prompts.json,3293,Gender_identity,neg,chain_of_thought,chain_of_thought,179,11,16.272727,65.734826,8.88124,110.658418,58,22,6
chain_of_thought_prompts.json,2001,Race_x_SES,neg,chain_of_thought,chain_of_thought,198,12,16.5,59.039076,9.271744,107.650903,68,22,5
chain_of_thought_prompts.json,755,Disability_status,nonneg,chain_of_thought,chain_of_thought,207,13,15.923077,68.560854,9.075958,98.246621,52,29,7
chain_of_thought_prompts.json,6153,Race_ethnicity,neg,chain_of_thought,chain_of_thought,180,10,18.0,61.426154,10.01222,97.804294,57,21,5
chain_of_thought_prompts.json,2505,Race_x_SES,neg,chain_of_thought,chain_of_thought,178,13,13.692308,50.569048,11.52381,125.96707,56,22,9
chain_of_thought_prompts.json,5479,Gender_identity,nonneg,chain_of_thought,chain_of_thought,172,10,17.2,60.734289,10.147619,108.641975,53,21,7
chain_of_thought_prompts.json,1339,Disability_status,nonneg,chain_of_thought,chain_of_thought,196,12,16.333333,69.381923,8.902564,143.406505,52,25,9
chain_of_thought_prompts.json,483,Religion,nonneg,chain_of_thought,chain_of_thought,175,11,15.909091,62.527916,9.197704,171.559486,52,21,9
chain_of_thought_prompts.json,4805,Gender_identity,neg,chain_of_thought,chain_of_thought,189,10,18.9,65.486964,9.253741,88.284312,53,26,7
chain_of_thought_prompts.json,2521,Gender_identity,neg,chain_of_thought,chain_of_thought,192,11,17.454545,68.940026,8.709524,101.797216,56,24,9
chain_of_thought_prompts.json,479,Religion,nonneg,chain_of_thought,chain_of_thought,190,10,19.0,50.416304,11.296025,122.922438,55,20,15
chain_of_thought_prompts.json,7659,Race_x_gender,nonneg,chain_of_thought,chain_of_thought,172,10,17.2,65.947949,8.894587,106.558687,58,15,8
chain_of_thought_prompts.json,261,Physical_appearance,neg,chain_of_thought,chain_of_thought,215,12,17.916667,62.378583,9.705983,109.592703,56,28,11
chain_of_thought_prompts.json,765,Nationality,neg,chain_of_thought,chain_of_thought,208,10,20.8,71.560978,8.481186,93.83425,52,28,16
chain_of_thought_prompts.json,561,Sexual_orientation,neg,chain_of_thought,chain_of_thought,216,13,16.615385,59.964773,10.483117,114.253251,59,25,18
chain_of_thought_prompts.json,415,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,190,12,15.833333,58.340749,10.473968,114.485881,53,21,15
chain_of_thought_prompts.json,1221,Physical_appearance,neg,chain_of_thought,chain_of_thought,189,12,15.75,69.657413,8.875524,148.831264,51,23,12
chain_of_thought_prompts.json,2769,Nationality,neg,chain_of_thought,chain_of_thought,192,13,14.769231,71.316,9.085714,142.83241,53,24,14
chain_of_thought_prompts.json,69,Race_ethnicity,neg,chain_of_thought,chain_of_thought,186,11,16.909091,69.320958,8.332601,154.047115,52,21,13
chain_of_thought_prompts.json,649,Race_ethnicity,neg,chain_of_thought,chain_of_thought,179,12,14.916667,56.286472,10.33311,124.489796,48,19,14
chain_of_thought_prompts.json,1485,SES,neg,chain_of_thought,chain_of_thought,198,10,19.8,65.164401,8.894306,75.459451,56,26,9
chain_of_thought_prompts.json,835,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,203,12,16.916667,68.846853,9.440559,116.174836,54,22,13
chain_of_thought_prompts.json,1083,Race_ethnicity,nonneg,chain_of_thought,chain_of_thought,214,15,14.266667,68.410668,8.487931,138.171488,56,27,14
chain_of_thought_prompts.json,2757,Race_x_SES,neg,chain_of_thought,chain_of_thought,183,10,18.3,50.875659,12.021978,104.146003,62,23,3
chain_of_thought_prompts.json,651,Sexual_orientation,nonneg,chain_of_thought,chain_of_thought,210,13,16.153846,70.098235,9.327731,121.687399,54,22,15
chain_of_thought_prompts.json,11967,Race_x_gender,nonneg,chain_of_thought,chain_of_thought,172,12,14.333333,71.366722,8.302181,152.465398,50,18,9
chain_of_thought_prompts.json,3195,Race_x_SES,nonneg,chain_of_thought,chain_of_thought,187,10,18.7,59.879423,10.54188,103.208857,65,23,3
chain_of_thought_prompts.json,203,Nationality,nonneg,chain_of_thought,chain_of_thought,219,12,18.25,73.555042,8.672962,81.146032,64,25,12
chain_of_thought_prompts.json,4585,Gender_identity,neg,chain_of_thought,chain_of_thought,171,10,17.1,65.676425,9.947354,95.155709,55,21,6
chain_of_thought_prompts.json,1283,Gender_identity,nonneg,chain_of_thought,chain_of_thought,176,10,17.6,69.273361,8.946229,103.514311,52,23,10
chain_of_thought_prompts.json,3291,Age,nonneg,chain_of_thought,chain_of_thought,227,13,17.461538,62.635473,9.610039,96.657039,58,29,20
chain_of_thought_prompts.json,501,Age,neg,chain_of_thought,chain_of_thought,203,11,18.454545,69.009855,8.634565,110.501448,54,22,14
chain_of_thought_prompts.json,4883,SES,nonneg,chain_of_thought,chain_of_thought,204,11,18.545455,60.424287,10.412008,108.869212,54,27,12
chain_of_thought_prompts.json,347,Physical_appearance,nonneg,chain_of_thought,chain_of_thought,226,13,17.384615,50.990203,13.081582,123.777322,56,33,14
chain_of_thought_prompts.json,4747,Race_x_SES,nonneg,chain_of_thought,chain_of_thought,190,9,21.111111,62.843694,10.338739,104.888889,67,20,7
chain_of_thought_prompts.json,5877,Race_x_SES,neg,chain_of_thought,chain_of_thought,219,14,15.642857,66.632421,9.706199,116.943433,65,26,13
chain_of_thought_prompts.json,191,Physical_appearance,nonneg,chain_of_thought,chain_of_thought,199,11,18.090909,67.407496,9.161979,136.070567,53,24,12
chain_of_thought_prompts.json,43,Religion,nonneg,chain_of_thought,chain_of_thought,171,11,15.545455,65.053289,8.302181,117.863322,52,17,9
chain_of_thought_prompts.json,537,Race_x_gender,neg,chain_of_thought,chain_of_thought,170,10,17.0,66.594278,8.030789,96.104924,53,22,4
chain_of_thought_prompts.json,2949,Race_x_gender,neg,chain_of_thought,chain_of_thought,191,10,19.1,57.780484,10.738869,80.310991,58,29,3
chain_of_thought_prompts.json,313,Religion,neg,chain_of_thought,chain_of_thought,206,14,14.714286,60.255422,10.044062,149.518141,58,23,15
chain_of_thought_prompts.json,171,Nationality,nonneg,chain_of_thought,chain_of_thought,218,12,18.166667,67.655682,10.028571,80.797879,57,26,14
chain_of_thought_prompts.json,5171,Race_x_SES,nonneg,chain_of_thought,chain_of_thought,199,10,19.9,58.91039,9.295699,87.63033,73,21,7
chain_of_thought_prompts.json,3705,Gender_identity,neg,chain_of_thought,chain_of_thought,189,11,17.181818,67.449861,8.611461,123.678786,58,24,5
chain_of_thought_prompts.json,3007,Age,nonneg,chain_of_thought,chain_of_thought,222,13,17.076923,63.125,9.809524,134.041782,61,25,17
chain_of_thought_prompts.json,1255,Disability_status,nonneg,chain_of_thought,chain_of_thought,198,12,16.5,72.13629,8.629261,125.702393,51,28,14
chain_of_thought_prompts.json,1411,Physical_appearance,nonneg,chain_of_thought,chain_of_thought,220,10,22.0,62.591154,10.871795,137.664533,59,30,17
